Station,Time,Lat,Lon,Max Gust (mph),x,y
CEW,2023-02-17 14:00:00+00:00,30.78,-86.52,17,-9631362.343434028,3604210.793768003
CEW,2023-02-17 15:00:00+00:00,30.78,-86.52,13,-9631362.343434028,3604210.793768003
CEW,2023-02-17 16:00:00+00:00,30.78,-86.52,17,-9631362.343434028,3604210.793768003
CEW,2023-02-17 17:00:00+00:00,30.78,-86.52,30,-9631362.343434028,3604210.793768003
CEW,2023-02-17 18:00:00+00:00,30.78,-86.52,17,-9631362.343434028,3604210.793768003
CEW,2023-02-17 19:00:00+00:00,30.78,-86.52,20,-9631362.343434028,3604210.793768003
CEW,2023-02-17 20:00:00+00:00,30.78,-86.52,17,-9631362.343434028,3604210.793768003
CEW,2023-02-17 21:00:00+00:00,30.78,-86.52,16,-9631362.343434028,3604210.793768003
CEY,2023-02-16 22:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-16 23:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 00:00:00+00:00,36.6646,-88.3728,12,-9837615.095975807,4392458.897145284
CEY,2023-02-17 01:00:00+00:00,36.6646,-88.3728,15,-9837615.095975807,4392458.897145284
CEY,2023-02-17 02:00:00+00:00,36.6646,-88.3728,17,-9837615.095975807,4392458.897145284
CEY,2023-02-17 03:00:00+00:00,36.6646,-88.3728,17,-9837615.095975807,4392458.897145284
CEY,2023-02-17 04:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 05:00:00+00:00,36.6646,-88.3728,18,-9837615.095975807,4392458.897145284
CEY,2023-02-17 06:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 07:00:00+00:00,36.6646,-88.3728,17,-9837615.095975807,4392458.897145284
CEY,2023-02-17 08:00:00+00:00,36.6646,-88.3728,14,-9837615.095975807,4392458.897145284
CEY,2023-02-17 09:00:00+00:00,36.6646,-88.3728,15,-9837615.095975807,4392458.897145284
CEY,2023-02-17 10:00:00+00:00,36.6646,-88.3728,18,-9837615.095975807,4392458.897145284
CEY,2023-02-17 11:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 12:00:00+00:00,36.6646,-88.3728,18,-9837615.095975807,4392458.897145284
CEY,2023-02-17 13:00:00+00:00,36.6646,-88.3728,18,-9837615.095975807,4392458.897145284
CEY,2023-02-17 14:00:00+00:00,36.6646,-88.3728,15,-9837615.095975807,4392458.897145284
CEY,2023-02-17 15:00:00+00:00,36.6646,-88.3728,15,-9837615.095975807,4392458.897145284
CEY,2023-02-17 16:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 17:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 18:00:00+00:00,36.6646,-88.3728,16,-9837615.095975807,4392458.897145284
CEY,2023-02-17 19:00:00+00:00,36.6646,-88.3728,14,-9837615.095975807,4392458.897145284
CEY,2023-02-17 20:00:00+00:00,36.6646,-88.3728,17,-9837615.095975807,4392458.897145284
CEY,2023-02-17 21:00:00+00:00,36.6646,-88.3728,10,-9837615.095975807,4392458.897145284
CEZ,2023-02-16 22:00:00+00:00,37.303,-108.6281,17,-12092424.7778408,4481425.654813586
CEZ,2023-02-16 23:00:00+00:00,37.303,-108.6281,15,-12092424.7778408,4481425.654813586
CEZ,2023-02-17 00:00:00+00:00,37.303,-108.6281,16,-12092424.7778408,4481425.654813586
CEZ,2023-02-17 01:00:00+00:00,37.303,-108.6281,10,-12092424.7778408,4481425.654813586
CFD,2023-02-16 22:00:00+00:00,30.7157,-96.3314,17,-10723562.395403154,3595882.1566819656
CFD,2023-02-16 23:00:00+00:00,30.7157,-96.3314,17,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 00:00:00+00:00,30.7157,-96.3314,17,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 01:00:00+00:00,30.7157,-96.3314,16,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 02:00:00+00:00,30.7157,-96.3314,18,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 03:00:00+00:00,30.7157,-96.3314,15,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 04:00:00+00:00,30.7157,-96.3314,15,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 05:00:00+00:00,30.7157,-96.3314,16,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 06:00:00+00:00,30.7157,-96.3314,10,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 08:00:00+00:00,30.7157,-96.3314,12,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 09:00:00+00:00,30.7157,-96.3314,10,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 10:00:00+00:00,30.7157,-96.3314,13,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 11:00:00+00:00,30.7157,-96.3314,10,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 12:00:00+00:00,30.7157,-96.3314,10,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 13:00:00+00:00,30.7157,-96.3314,12,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 15:00:00+00:00,30.7157,-96.3314,13,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 16:00:00+00:00,30.7157,-96.3314,16,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 17:00:00+00:00,30.7157,-96.3314,16,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 18:00:00+00:00,30.7157,-96.3314,15,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 19:00:00+00:00,30.7157,-96.3314,13,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 20:00:00+00:00,30.7157,-96.3314,13,-10723562.395403154,3595882.1566819656
CFD,2023-02-17 21:00:00+00:00,30.7157,-96.3314,12,-10723562.395403154,3595882.1566819656
CFE,2023-02-16 22:00:00+00:00,45.159,-93.8433,15,-10446588.37036041,5646587.6105125705
CFE,2023-02-16 23:00:00+00:00,45.159,-93.8433,14,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 00:00:00+00:00,45.159,-93.8433,12,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 17:00:00+00:00,45.159,-93.8433,12,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 18:00:00+00:00,45.159,-93.8433,13,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 19:00:00+00:00,45.159,-93.8433,12,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 20:00:00+00:00,45.159,-93.8433,13,-10446588.37036041,5646587.6105125705
CFE,2023-02-17 21:00:00+00:00,45.159,-93.8433,14,-10446588.37036041,5646587.6105125705
CFJ,2023-02-16 22:00:00+00:00,39.9756,-86.9199,18,-9675879.00780226,4862397.171258157
CFJ,2023-02-16 23:00:00+00:00,39.9756,-86.9199,21,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 00:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 01:00:00+00:00,39.9756,-86.9199,23,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 02:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 03:00:00+00:00,39.9756,-86.9199,17,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 04:00:00+00:00,39.9756,-86.9199,20,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 05:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 06:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 07:00:00+00:00,39.9756,-86.9199,23,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 08:00:00+00:00,39.9756,-86.9199,16,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 09:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 10:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 11:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 12:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 13:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 14:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 15:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 16:00:00+00:00,39.9756,-86.9199,13,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 17:00:00+00:00,39.9756,-86.9199,13,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 18:00:00+00:00,39.9756,-86.9199,10,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 19:00:00+00:00,39.9756,-86.9199,15,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 20:00:00+00:00,39.9756,-86.9199,14,-9675879.00780226,4862397.171258157
CFJ,2023-02-17 21:00:00+00:00,39.9756,-86.9199,13,-9675879.00780226,4862397.171258157
CFO,2023-02-17 01:00:00+00:00,39.7841,-104.5376,12,-11637072.400750915,4834617.701829881
CFO,2023-02-17 02:00:00+00:00,39.7841,-104.5376,13,-11637072.400750915,4834617.701829881
CFO,2023-02-17 03:00:00+00:00,39.7841,-104.5376,13,-11637072.400750915,4834617.701829881
CFO,2023-02-17 04:00:00+00:00,39.7841,-104.5376,16,-11637072.400750915,4834617.701829881
CFO,2023-02-17 05:00:00+00:00,39.7841,-104.5376,17,-11637072.400750915,4834617.701829881
CFO,2023-02-17 06:00:00+00:00,39.7841,-104.5376,14,-11637072.400750915,4834617.701829881
CFO,2023-02-17 07:00:00+00:00,39.7841,-104.5376,15,-11637072.400750915,4834617.701829881
CFO,2023-02-17 08:00:00+00:00,39.7841,-104.5376,15,-11637072.400750915,4834617.701829881
CFO,2023-02-17 09:00:00+00:00,39.7841,-104.5376,16,-11637072.400750915,4834617.701829881
CFO,2023-02-17 10:00:00+00:00,39.7841,-104.5376,15,-11637072.400750915,4834617.701829881
CFO,2023-02-17 11:00:00+00:00,39.7841,-104.5376,16,-11637072.400750915,4834617.701829881
CFO,2023-02-17 12:00:00+00:00,39.7841,-104.5376,17,-11637072.400750915,4834617.701829881
CFO,2023-02-17 13:00:00+00:00,39.7841,-104.5376,16,-11637072.400750915,4834617.701829881
CFO,2023-02-17 14:00:00+00:00,39.7841,-104.5376,20,-11637072.400750915,4834617.701829881
CFO,2023-02-17 15:00:00+00:00,39.7841,-104.5376,17,-11637072.400750915,4834617.701829881
CFO,2023-02-17 16:00:00+00:00,39.7841,-104.5376,14,-11637072.400750915,4834617.701829881
CFO,2023-02-17 17:00:00+00:00,39.7841,-104.5376,12,-11637072.400750915,4834617.701829881
CFO,2023-02-17 19:00:00+00:00,39.7841,-104.5376,10,-11637072.400750915,4834617.701829881
CFO,2023-02-17 20:00:00+00:00,39.7841,-104.5376,10,-11637072.400750915,4834617.701829881
CFS,2023-02-17 01:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 02:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 04:00:00+00:00,43.4588,-83.4454,13,-9289099.437041031,5382068.675490182
CFS,2023-02-17 05:00:00+00:00,43.4588,-83.4454,13,-9289099.437041031,5382068.675490182
CFS,2023-02-17 06:00:00+00:00,43.4588,-83.4454,17,-9289099.437041031,5382068.675490182
CFS,2023-02-17 07:00:00+00:00,43.4588,-83.4454,23,-9289099.437041031,5382068.675490182
CFS,2023-02-17 08:00:00+00:00,43.4588,-83.4454,20,-9289099.437041031,5382068.675490182
CFS,2023-02-17 09:00:00+00:00,43.4588,-83.4454,17,-9289099.437041031,5382068.675490182
CFS,2023-02-17 10:00:00+00:00,43.4588,-83.4454,14,-9289099.437041031,5382068.675490182
CFS,2023-02-17 11:00:00+00:00,43.4588,-83.4454,12,-9289099.437041031,5382068.675490182
CFS,2023-02-17 12:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 13:00:00+00:00,43.4588,-83.4454,13,-9289099.437041031,5382068.675490182
CFS,2023-02-17 14:00:00+00:00,43.4588,-83.4454,15,-9289099.437041031,5382068.675490182
CFS,2023-02-17 15:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 16:00:00+00:00,43.4588,-83.4454,12,-9289099.437041031,5382068.675490182
CFS,2023-02-17 17:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 18:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFS,2023-02-17 19:00:00+00:00,43.4588,-83.4454,10,-9289099.437041031,5382068.675490182
CFV,2023-02-16 22:00:00+00:00,37.0941,-95.5719,20,-10639015.242145663,4452231.2427365715
CFV,2023-02-16 23:00:00+00:00,37.0941,-95.5719,21,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 00:00:00+00:00,37.0941,-95.5719,17,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 01:00:00+00:00,37.0941,-95.5719,13,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 02:00:00+00:00,37.0941,-95.5719,20,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 03:00:00+00:00,37.0941,-95.5719,18,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 04:00:00+00:00,37.0941,-95.5719,15,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 05:00:00+00:00,37.0941,-95.5719,17,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 06:00:00+00:00,37.0941,-95.5719,17,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 07:00:00+00:00,37.0941,-95.5719,13,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 08:00:00+00:00,37.0941,-95.5719,12,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 09:00:00+00:00,37.0941,-95.5719,10,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 18:00:00+00:00,37.0941,-95.5719,10,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 19:00:00+00:00,37.0941,-95.5719,14,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 20:00:00+00:00,37.0941,-95.5719,12,-10639015.242145663,4452231.2427365715
CFV,2023-02-17 21:00:00+00:00,37.0941,-95.5719,12,-10639015.242145663,4452231.2427365715
CGC,2023-02-16 22:00:00+00:00,28.8673,-82.5713,10,-9191795.07013863,3358767.115625437
CGC,2023-02-17 16:00:00+00:00,28.8673,-82.5713,10,-9191795.07013863,3358767.115625437
CGC,2023-02-17 17:00:00+00:00,28.8673,-82.5713,12,-9191795.07013863,3358767.115625437
CGC,2023-02-17 18:00:00+00:00,28.8673,-82.5713,10,-9191795.07013863,3358767.115625437
CGC,2023-02-17 19:00:00+00:00,28.8673,-82.5713,13,-9191795.07013863,3358767.115625437
CGC,2023-02-17 20:00:00+00:00,28.8673,-82.5713,12,-9191795.07013863,3358767.115625437
CGC,2023-02-17 21:00:00+00:00,28.8673,-82.5713,10,-9191795.07013863,3358767.115625437
CGE,2023-02-17 02:00:00+00:00,38.5393,-76.0304,10,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 03:00:00+00:00,38.5393,-76.0304,10,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 08:00:00+00:00,38.5393,-76.0304,14,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 09:00:00+00:00,38.5393,-76.0304,18,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 10:00:00+00:00,38.5393,-76.0304,12,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 11:00:00+00:00,38.5393,-76.0304,14,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 12:00:00+00:00,38.5393,-76.0304,10,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 14:00:00+00:00,38.5393,-76.0304,10,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 15:00:00+00:00,38.5393,-76.0304,18,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 16:00:00+00:00,38.5393,-76.0304,16,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 17:00:00+00:00,38.5393,-76.0304,15,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 19:00:00+00:00,38.5393,-76.0304,17,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 20:00:00+00:00,38.5393,-76.0304,13,-8463665.412808908,4655893.4603250455
CGE,2023-02-17 21:00:00+00:00,38.5393,-76.0304,21,-8463665.412808908,4655893.4603250455
CGF,2023-02-17 03:00:00+00:00,41.5651,-81.4864,17,-9071024.554577008,5096054.522354713
CGF,2023-02-17 04:00:00+00:00,41.5651,-81.4864,17,-9071024.554577008,5096054.522354713
CGF,2023-02-17 05:00:00+00:00,41.5651,-81.4864,17,-9071024.554577008,5096054.522354713
CGF,2023-02-17 06:00:00+00:00,41.5651,-81.4864,20,-9071024.554577008,5096054.522354713
CGF,2023-02-17 07:00:00+00:00,41.5651,-81.4864,14,-9071024.554577008,5096054.522354713
CGF,2023-02-17 08:00:00+00:00,41.5651,-81.4864,15,-9071024.554577008,5096054.522354713
CGF,2023-02-17 09:00:00+00:00,41.5651,-81.4864,17,-9071024.554577008,5096054.522354713
CGF,2023-02-17 10:00:00+00:00,41.5651,-81.4864,20,-9071024.554577008,5096054.522354713
CGF,2023-02-17 11:00:00+00:00,41.5651,-81.4864,16,-9071024.554577008,5096054.522354713
CGF,2023-02-17 12:00:00+00:00,41.5651,-81.4864,20,-9071024.554577008,5096054.522354713
CGF,2023-02-17 13:00:00+00:00,41.5651,-81.4864,14,-9071024.554577008,5096054.522354713
CGF,2023-02-17 14:00:00+00:00,41.5651,-81.4864,14,-9071024.554577008,5096054.522354713
CGF,2023-02-17 15:00:00+00:00,41.5651,-81.4864,15,-9071024.554577008,5096054.522354713
CGF,2023-02-17 16:00:00+00:00,41.5651,-81.4864,15,-9071024.554577008,5096054.522354713
CGF,2023-02-17 17:00:00+00:00,41.5651,-81.4864,12,-9071024.554577008,5096054.522354713
CGF,2023-02-17 18:00:00+00:00,41.5651,-81.4864,16,-9071024.554577008,5096054.522354713
CGF,2023-02-17 19:00:00+00:00,41.5651,-81.4864,13,-9071024.554577008,5096054.522354713
CGF,2023-02-17 20:00:00+00:00,41.5651,-81.4864,15,-9071024.554577008,5096054.522354713
CGF,2023-02-17 21:00:00+00:00,41.5651,-81.4864,14,-9071024.554577008,5096054.522354713
CGI,2023-02-16 22:00:00+00:00,37.2253,-89.5708,20,-9970975.84594615,4470557.402282495
CGI,2023-02-16 23:00:00+00:00,37.2253,-89.5708,16,-9970975.84594615,4470557.402282495
CGI,2023-02-17 00:00:00+00:00,37.2253,-89.5708,17,-9970975.84594615,4470557.402282495
CGI,2023-02-17 01:00:00+00:00,37.2253,-89.5708,20,-9970975.84594615,4470557.402282495
CGI,2023-02-17 02:00:00+00:00,37.2253,-89.5708,32,-9970975.84594615,4470557.402282495
CGI,2023-02-17 03:00:00+00:00,37.2253,-89.5708,15,-9970975.84594615,4470557.402282495
CGI,2023-02-17 04:00:00+00:00,37.2253,-89.5708,20,-9970975.84594615,4470557.402282495
CGI,2023-02-17 05:00:00+00:00,37.2253,-89.5708,17,-9970975.84594615,4470557.402282495
CGI,2023-02-17 06:00:00+00:00,37.2253,-89.5708,16,-9970975.84594615,4470557.402282495
CGI,2023-02-17 07:00:00+00:00,37.2253,-89.5708,15,-9970975.84594615,4470557.402282495
CGI,2023-02-17 08:00:00+00:00,37.2253,-89.5708,18,-9970975.84594615,4470557.402282495
CGI,2023-02-17 09:00:00+00:00,37.2253,-89.5708,18,-9970975.84594615,4470557.402282495
CGI,2023-02-17 10:00:00+00:00,37.2253,-89.5708,21,-9970975.84594615,4470557.402282495
CGI,2023-02-17 11:00:00+00:00,37.2253,-89.5708,17,-9970975.84594615,4470557.402282495
CGI,2023-02-17 12:00:00+00:00,37.2253,-89.5708,18,-9970975.84594615,4470557.402282495
CGI,2023-02-17 13:00:00+00:00,37.2253,-89.5708,17,-9970975.84594615,4470557.402282495
CGI,2023-02-17 14:00:00+00:00,37.2253,-89.5708,15,-9970975.84594615,4470557.402282495
CGI,2023-02-17 15:00:00+00:00,37.2253,-89.5708,18,-9970975.84594615,4470557.402282495
CGI,2023-02-17 16:00:00+00:00,37.2253,-89.5708,15,-9970975.84594615,4470557.402282495
CGI,2023-02-17 17:00:00+00:00,37.2253,-89.5708,20,-9970975.84594615,4470557.402282495
CGI,2023-02-17 18:00:00+00:00,37.2253,-89.5708,18,-9970975.84594615,4470557.402282495
CGI,2023-02-17 19:00:00+00:00,37.2253,-89.5708,17,-9970975.84594615,4470557.402282495
CGI,2023-02-17 20:00:00+00:00,37.2253,-89.5708,13,-9970975.84594615,4470557.402282495
CGI,2023-02-17 21:00:00+00:00,37.2253,-89.5708,16,-9970975.84594615,4470557.402282495
CGS,2023-02-17 15:00:00+00:00,38.9806,-76.9223,13,-8562951.266647428,4718893.069884364
CGS,2023-02-17 16:00:00+00:00,38.9806,-76.9223,13,-8562951.266647428,4718893.069884364
CGS,2023-02-17 17:00:00+00:00,38.9806,-76.9223,20,-8562951.266647428,4718893.069884364
CGS,2023-02-17 18:00:00+00:00,38.9806,-76.9223,14,-8562951.266647428,4718893.069884364
CGS,2023-02-17 19:00:00+00:00,38.9806,-76.9223,16,-8562951.266647428,4718893.069884364
CGS,2023-02-17 20:00:00+00:00,38.9806,-76.9223,18,-8562951.266647428,4718893.069884364
CGS,2023-02-17 21:00:00+00:00,38.9806,-76.9223,20,-8562951.266647428,4718893.069884364
CGZ,2023-02-16 22:00:00+00:00,32.9549,-111.7668,17,-12441823.263593648,3889319.221592313
CGZ,2023-02-16 23:00:00+00:00,32.9549,-111.7668,16,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 00:00:00+00:00,32.9549,-111.7668,13,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 01:00:00+00:00,32.9549,-111.7668,13,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 03:00:00+00:00,32.9549,-111.7668,12,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 04:00:00+00:00,32.9549,-111.7668,10,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 05:00:00+00:00,32.9549,-111.7668,12,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 06:00:00+00:00,32.9549,-111.7668,15,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 07:00:00+00:00,32.9549,-111.7668,15,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 08:00:00+00:00,32.9549,-111.7668,13,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 09:00:00+00:00,32.9549,-111.7668,15,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 10:00:00+00:00,32.9549,-111.7668,15,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 11:00:00+00:00,32.9549,-111.7668,17,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 12:00:00+00:00,32.9549,-111.7668,18,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 13:00:00+00:00,32.9549,-111.7668,22,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 14:00:00+00:00,32.9549,-111.7668,32,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 15:00:00+00:00,32.9549,-111.7668,31,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 16:00:00+00:00,32.9549,-111.7668,32,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 17:00:00+00:00,32.9549,-111.7668,38,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 18:00:00+00:00,32.9549,-111.7668,36,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 19:00:00+00:00,32.9549,-111.7668,35,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 20:00:00+00:00,32.9549,-111.7668,26,-12441823.263593648,3889319.221592313
CGZ,2023-02-17 21:00:00+00:00,32.9549,-111.7668,25,-12441823.263593648,3889319.221592313
CHA,2023-02-16 22:00:00+00:00,35.0353,-85.2038,13,-9484843.629651923,4168679.308400765
CHA,2023-02-16 23:00:00+00:00,35.0353,-85.2038,13,-9484843.629651923,4168679.308400765
CHA,2023-02-17 00:00:00+00:00,35.0353,-85.2038,12,-9484843.629651923,4168679.308400765
CHA,2023-02-17 01:00:00+00:00,35.0353,-85.2038,13,-9484843.629651923,4168679.308400765
CHA,2023-02-17 02:00:00+00:00,35.0353,-85.2038,13,-9484843.629651923,4168679.308400765
