Station,Time,Lat,Lon,1 Hour Precipitation,x,y
ILG,2023-02-17 18:00:00+00:00,39.6728,-75.6008,0.01,-8415842.559564117,4818507.768931656
ILG,2023-02-17 19:00:00+00:00,39.6728,-75.6008,0.0001,-8415842.559564117,4818507.768931656
ILM,2023-02-17 00:00:00+00:00,34.27,-77.9,0.01,-8671788.332796011,4065114.304700843
ILM,2023-02-17 01:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 04:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 05:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 08:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 09:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 17:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILM,2023-02-17 18:00:00+00:00,34.27,-77.9,0.0001,-8671788.332796011,4065114.304700843
ILN,2023-02-16 23:00:00+00:00,39.4203,-83.8217,0.0001,-9330988.96142654,4782056.011569788
ILN,2023-02-17 00:00:00+00:00,39.4203,-83.8217,0.0001,-9330988.96142654,4782056.011569788
ILN,2023-02-17 04:00:00+00:00,39.4203,-83.8217,0.02,-9330988.96142654,4782056.011569788
ILN,2023-02-17 05:00:00+00:00,39.4203,-83.8217,0.02,-9330988.96142654,4782056.011569788
ILN,2023-02-17 11:00:00+00:00,39.4203,-83.8217,0.0001,-9330988.96142654,4782056.011569788
ILN,2023-02-17 12:00:00+00:00,39.4203,-83.8217,0.0001,-9330988.96142654,4782056.011569788
IMT,2023-02-17 01:00:00+00:00,45.8184,-88.1146,0.0001,-9808872.403452983,5751295.2977205515
IND,2023-02-16 22:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-16 23:00:00+00:00,39.7084,-86.3048,0.02,-9607406.389015317,4823657.803583627
IND,2023-02-17 00:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 03:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 04:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 05:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 06:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 17:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 18:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 19:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 20:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
IND,2023-02-17 21:00:00+00:00,39.7084,-86.3048,0.0001,-9607406.389015317,4823657.803583627
INL,2023-02-17 19:00:00+00:00,48.5595,-93.3956,0.0001,-10396750.63433226,6200445.621216532
INT,2023-02-17 10:00:00+00:00,36.1337,-80.222,0.0001,-8930272.190417992,4319033.91521687
INT,2023-02-17 11:00:00+00:00,36.1337,-80.222,0.12,-8930272.190417992,4319033.91521687
INT,2023-02-17 12:00:00+00:00,36.1337,-80.222,0.17,-8930272.190417992,4319033.91521687
INT,2023-02-17 13:00:00+00:00,36.1337,-80.222,0.37,-8930272.190417992,4319033.91521687
INT,2023-02-17 14:00:00+00:00,36.1337,-80.222,0.05,-8930272.190417992,4319033.91521687
INT,2023-02-17 15:00:00+00:00,36.1337,-80.222,0.03,-8930272.190417992,4319033.91521687
INT,2023-02-17 16:00:00+00:00,36.1337,-80.222,0.05,-8930272.190417992,4319033.91521687
INT,2023-02-17 17:00:00+00:00,36.1337,-80.222,0.02,-8930272.190417992,4319033.91521687
IOB,2023-02-16 22:00:00+00:00,38.0575,-83.9829,0.11,-9348933.663342414,4587551.821869093
IOB,2023-02-16 23:00:00+00:00,38.0575,-83.9829,0.07,-9348933.663342414,4587551.821869093
IOB,2023-02-17 03:00:00+00:00,38.0575,-83.9829,0.01,-9348933.663342414,4587551.821869093
IOB,2023-02-17 05:00:00+00:00,38.0575,-83.9829,0.16,-9348933.663342414,4587551.821869093
IOB,2023-02-17 06:00:00+00:00,38.0575,-83.9829,0.09,-9348933.663342414,4587551.821869093
IOB,2023-02-17 07:00:00+00:00,38.0575,-83.9829,0.02,-9348933.663342414,4587551.821869093
IOW,2023-02-16 22:00:00+00:00,41.6394,-91.5445,0.0001,-10190687.124924833,5107115.433253488
IOW,2023-02-16 23:00:00+00:00,41.6394,-91.5445,0.0001,-10190687.124924833,5107115.433253488
IOW,2023-02-17 00:00:00+00:00,41.6394,-91.5445,0.0001,-10190687.124924833,5107115.433253488
IOW,2023-02-17 01:00:00+00:00,41.6394,-91.5445,0.0001,-10190687.124924833,5107115.433253488
IOW,2023-02-17 02:00:00+00:00,41.6394,-91.5445,0.0001,-10190687.124924833,5107115.433253488
IPJ,2023-02-17 10:00:00+00:00,35.4833,-81.1612,0.06,-9034823.456171034,4229755.196378975
IPJ,2023-02-17 11:00:00+00:00,35.4833,-81.1612,0.01,-9034823.456171034,4229755.196378975
IPJ,2023-02-17 12:00:00+00:00,35.4833,-81.1612,0.06,-9034823.456171034,4229755.196378975
IPJ,2023-02-17 13:00:00+00:00,35.4833,-81.1612,0.05,-9034823.456171034,4229755.196378975
IPJ,2023-02-17 14:00:00+00:00,35.4833,-81.1612,0.03,-9034823.456171034,4229755.196378975
IPJ,2023-02-17 15:00:00+00:00,35.4833,-81.1612,0.01,-9034823.456171034,4229755.196378975
IRK,2023-02-17 00:00:00+00:00,40.0972,-92.5433,0.0001,-10301873.032329153,4880077.188291713
IRK,2023-02-17 01:00:00+00:00,40.0972,-92.5433,0.0001,-10301873.032329153,4880077.188291713
IRK,2023-02-17 02:00:00+00:00,40.0972,-92.5433,0.0001,-10301873.032329153,4880077.188291713
IRS,2023-02-16 22:00:00+00:00,41.8133,-85.4389,0.02,-9511014.84193742,5133053.587249109
IRS,2023-02-16 23:00:00+00:00,41.8133,-85.4389,0.04,-9511014.84193742,5133053.587249109
IRS,2023-02-17 00:00:00+00:00,41.8133,-85.4389,0.04,-9511014.84193742,5133053.587249109
ISP,2023-02-16 22:00:00+00:00,40.7939,-73.1017,0.04,-8137644.020122646,4981989.325645333
ISP,2023-02-16 23:00:00+00:00,40.7939,-73.1017,0.01,-8137644.020122646,4981989.325645333
ISP,2023-02-17 12:00:00+00:00,40.7939,-73.1017,0.0001,-8137644.020122646,4981989.325645333
ISP,2023-02-17 13:00:00+00:00,40.7939,-73.1017,0.02,-8137644.020122646,4981989.325645333
ISP,2023-02-17 14:00:00+00:00,40.7939,-73.1017,0.01,-8137644.020122646,4981989.325645333
ISP,2023-02-17 15:00:00+00:00,40.7939,-73.1017,0.10,-8137644.020122646,4981989.325645333
ISP,2023-02-17 16:00:00+00:00,40.7939,-73.1017,0.09,-8137644.020122646,4981989.325645333
ISP,2023-02-17 17:00:00+00:00,40.7939,-73.1017,0.02,-8137644.020122646,4981989.325645333
ISP,2023-02-17 20:00:00+00:00,40.7939,-73.1017,0.03,-8137644.020122646,4981989.325645333
ITH,2023-02-17 11:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 12:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 13:00:00+00:00,42.491,-76.4584,0.02,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 14:00:00+00:00,42.491,-76.4584,0.01,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 15:00:00+00:00,42.491,-76.4584,0.01,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 16:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 17:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 18:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 19:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
ITH,2023-02-17 20:00:00+00:00,42.491,-76.4584,0.0001,-8511310.154868428,5234814.9962915005
IUA,2023-02-17 11:00:00+00:00,42.9089,-77.3252,0.02,-8607801.889488038,5298115.761820995
IWD,2023-02-16 22:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-16 23:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 00:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 01:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 02:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 03:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 04:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 05:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 06:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 07:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 08:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 09:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 10:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 11:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 12:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 13:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWD,2023-02-17 19:00:00+00:00,46.5275,-90.1314,0.0001,-10033381.552484859,5865288.206772003
IWI,2023-02-17 16:00:00+00:00,43.9614,-69.7126,0.03,-7760371.133875162,5459470.686235424
IWI,2023-02-17 17:00:00+00:00,43.9614,-69.7126,0.01,-7760371.133875162,5459470.686235424
IWI,2023-02-17 18:00:00+00:00,43.9614,-69.7126,0.0001,-7760371.133875162,5459470.686235424
IWI,2023-02-17 19:00:00+00:00,43.9614,-69.7126,0.03,-7760371.133875162,5459470.686235424
IWI,2023-02-17 20:00:00+00:00,43.9614,-69.7126,0.01,-7760371.133875162,5459470.686235424
IXA,2023-02-17 15:00:00+00:00,36.3298,-77.6352,0.04,-8642310.931633951,4346096.751361715
IXA,2023-02-17 16:00:00+00:00,36.3298,-77.6352,0.05,-8642310.931633951,4346096.751361715
IXA,2023-02-17 19:00:00+00:00,36.3298,-77.6352,0.01,-8642310.931633951,4346096.751361715
IXA,2023-02-17 20:00:00+00:00,36.3298,-77.6352,0.01,-8642310.931633951,4346096.751361715
IXA,2023-02-17 21:00:00+00:00,36.3298,-77.6352,0.01,-8642310.931633951,4346096.751361715
IXD,2023-02-16 22:00:00+00:00,38.8309,-94.8903,0.0001,-10563139.877220968,4697478.31234623
IXD,2023-02-16 23:00:00+00:00,38.8309,-94.8903,0.0001,-10563139.877220968,4697478.31234623
IYA,2023-02-16 22:00:00+00:00,29.9758,-92.0842,0.38,-10250766.254105963,3500439.5382706025
IYA,2023-02-16 23:00:00+00:00,29.9758,-92.0842,0.31,-10250766.254105963,3500439.5382706025
IYA,2023-02-17 00:00:00+00:00,29.9758,-92.0842,0.01,-10250766.254105963,3500439.5382706025
IYA,2023-02-17 04:00:00+00:00,29.9758,-92.0842,0.04,-10250766.254105963,3500439.5382706025
IYA,2023-02-17 05:00:00+00:00,29.9758,-92.0842,0.01,-10250766.254105963,3500439.5382706025
IZG,2023-02-17 03:00:00+00:00,43.9911,-70.9479,0.0001,-7897884.100852095,5464064.991109877
IZG,2023-02-17 04:00:00+00:00,43.9911,-70.9479,0.01,-7897884.100852095,5464064.991109877
IZG,2023-02-17 05:00:00+00:00,43.9911,-70.9479,0.01,-7897884.100852095,5464064.991109877
IZG,2023-02-17 15:00:00+00:00,43.9911,-70.9479,0.14,-7897884.100852095,5464064.991109877
IZG,2023-02-17 16:00:00+00:00,43.9911,-70.9479,0.0001,-7897884.100852095,5464064.991109877
IZG,2023-02-17 17:00:00+00:00,43.9911,-70.9479,0.0001,-7897884.100852095,5464064.991109877
IZG,2023-02-17 21:00:00+00:00,43.9911,-70.9479,0.01,-7897884.100852095,5464064.991109877
JAN,2023-02-16 22:00:00+00:00,32.32,-90.08,0.0001,-10027659.730658082,3805389.287256368
JAN,2023-02-16 23:00:00+00:00,32.32,-90.08,0.17,-10027659.730658082,3805389.287256368
JAN,2023-02-17 00:00:00+00:00,32.32,-90.08,0.11,-10027659.730658082,3805389.287256368
JAN,2023-02-17 01:00:00+00:00,32.32,-90.08,0.08,-10027659.730658082,3805389.287256368
JAN,2023-02-17 02:00:00+00:00,32.32,-90.08,0.0001,-10027659.730658082,3805389.287256368
JAN,2023-02-17 03:00:00+00:00,32.32,-90.08,0.09,-10027659.730658082,3805389.287256368
JAN,2023-02-17 04:00:00+00:00,32.32,-90.08,0.06,-10027659.730658082,3805389.287256368
JAN,2023-02-17 05:00:00+00:00,32.32,-90.08,0.12,-10027659.730658082,3805389.287256368
JAN,2023-02-17 06:00:00+00:00,32.32,-90.08,0.02,-10027659.730658082,3805389.287256368
JAU,2023-02-17 00:00:00+00:00,36.3341,-84.163,0.04,-9368982.303634284,4346690.9357963735
JCA,2023-02-17 09:00:00+00:00,34.1739,-83.5583,0.01,-9301667.40755159,4052176.5178116555
JCA,2023-02-17 10:00:00+00:00,34.1739,-83.5583,0.03,-9301667.40755159,4052176.5178116555
JCA,2023-02-17 11:00:00+00:00,34.1739,-83.5583,0.25,-9301667.40755159,4052176.5178116555
JCA,2023-02-17 12:00:00+00:00,34.1739,-83.5583,0.09,-9301667.40755159,4052176.5178116555
JCA,2023-02-17 13:00:00+00:00,34.1739,-83.5583,0.02,-9301667.40755159,4052176.5178116555
JCA,2023-02-17 14:00:00+00:00,34.1739,-83.5583,0.01,-9301667.40755159,4052176.5178116555
JEF,2023-02-17 00:00:00+00:00,38.5912,-92.1561,0.0001,-10258770.125493998,4663282.501803231
JEF,2023-02-17 01:00:00+00:00,38.5912,-92.1561,0.0001,-10258770.125493998,4663282.501803231
JEF,2023-02-17 02:00:00+00:00,38.5912,-92.1561,0.0001,-10258770.125493998,4663282.501803231
JFK,2023-02-16 22:00:00+00:00,40.6386,-73.7622,0.04,-8211170.543791605,4959180.506269717
JFK,2023-02-16 23:00:00+00:00,40.6386,-73.7622,0.0001,-8211170.543791605,4959180.506269717
JFK,2023-02-17 13:00:00+00:00,40.6386,-73.7622,0.02,-8211170.543791605,4959180.506269717
JFK,2023-02-17 14:00:00+00:00,40.6386,-73.7622,0.02,-8211170.543791605,4959180.506269717
JFK,2023-02-17 15:00:00+00:00,40.6386,-73.7622,0.08,-8211170.543791605,4959180.506269717
JFK,2023-02-17 16:00:00+00:00,40.6386,-73.7622,0.05,-8211170.543791605,4959180.506269717
JFK,2023-02-17 17:00:00+00:00,40.6386,-73.7622,0.01,-8211170.543791605,4959180.506269717
JFK,2023-02-17 18:00:00+00:00,40.6386,-73.7622,0.0001,-8211170.543791605,4959180.506269717
JFK,2023-02-17 19:00:00+00:00,40.6386,-73.7622,0.12,-8211170.543791605,4959180.506269717
JFK,2023-02-17 20:00:00+00:00,40.6386,-73.7622,0.05,-8211170.543791605,4959180.506269717
JFK,2023-02-17 21:00:00+00:00,40.6386,-73.7622,0.0001,-8211170.543791605,4959180.506269717
JFZ,2023-02-17 02:00:00+00:00,37.0637,-81.7983,0.28,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 03:00:00+00:00,37.0637,-81.7983,0.26,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 04:00:00+00:00,37.0637,-81.7983,0.18,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 05:00:00+00:00,37.0637,-81.7983,0.21,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 06:00:00+00:00,37.0637,-81.7983,0.07,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 07:00:00+00:00,37.0637,-81.7983,0.10,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 08:00:00+00:00,37.0637,-81.7983,0.14,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 09:00:00+00:00,37.0637,-81.7983,0.12,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 10:00:00+00:00,37.0637,-81.7983,0.24,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 11:00:00+00:00,37.0637,-81.7983,0.16,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 12:00:00+00:00,37.0637,-81.7983,0.15,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 13:00:00+00:00,37.0637,-81.7983,0.06,-9105745.10375543,4447989.468994159
JFZ,2023-02-17 14:00:00+00:00,37.0637,-81.7983,0.01,-9105745.10375543,4447989.468994159
JHW,2023-02-17 02:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 08:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 09:00:00+00:00,42.1534,-79.258,0.04,-8822960.201293277,5183985.789262274
JHW,2023-02-17 10:00:00+00:00,42.1534,-79.258,0.08,-8822960.201293277,5183985.789262274
JHW,2023-02-17 11:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 12:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 13:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 14:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 15:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 16:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 17:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 18:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 19:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 20:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JHW,2023-02-17 21:00:00+00:00,42.1534,-79.258,0.0001,-8822960.201293277,5183985.789262274
JKA,2023-02-17 10:00:00+00:00,30.2905,-87.6718,0.02,-9759580.132929724,3540945.831038509
JKA,2023-02-17 13:00:00+00:00,30.2905,-87.6718,0.03,-9759580.132929724,3540945.831038509
JKL,2023-02-16 22:00:00+00:00,37.5914,-83.3144,0.03,-9274516.583747111,4521864.058586606
JKL,2023-02-16 23:00:00+00:00,37.5914,-83.3144,0.59,-9274516.583747111,4521864.058586606
JKL,2023-02-17 00:00:00+00:00,37.5914,-83.3144,0.05,-9274516.583747111,4521864.058586606
JKL,2023-02-17 01:00:00+00:00,37.5914,-83.3144,0.13,-9274516.583747111,4521864.058586606
JKL,2023-02-17 02:00:00+00:00,37.5914,-83.3144,0.03,-9274516.583747111,4521864.058586606
JKL,2023-02-17 05:00:00+00:00,37.5914,-83.3144,0.05,-9274516.583747111,4521864.058586606
JKL,2023-02-17 06:00:00+00:00,37.5914,-83.3144,0.11,-9274516.583747111,4521864.058586606
JKL,2023-02-17 07:00:00+00:00,37.5914,-83.3144,0.50,-9274516.583747111,4521864.058586606
JKL,2023-02-17 08:00:00+00:00,37.5914,-83.3144,0.24,-9274516.583747111,4521864.058586606
JKL,2023-02-17 09:00:00+00:00,37.5914,-83.3144,0.11,-9274516.583747111,4521864.058586606
JKL,2023-02-17 10:00:00+00:00,37.5914,-83.3144,0.03,-9274516.583747111,4521864.058586606
JKL,2023-02-17 11:00:00+00:00,37.5914,-83.3144,0.0001,-9274516.583747111,4521864.058586606
JKL,2023-02-17 14:00:00+00:00,37.5914,-83.3144,0.01,-9274516.583747111,4521864.058586606
JKL,2023-02-17 16:00:00+00:00,37.5914,-83.3144,0.0001,-9274516.583747111,4521864.058586606
JKL,2023-02-17 17:00:00+00:00,37.5914,-83.3144,0.0001,-9274516.583747111,4521864.058586606
JKL,2023-02-17 18:00:00+00:00,37.5914,-83.3144,0.0001,-9274516.583747111,4521864.058586606
JKL,2023-02-17 19:00:00+00:00,37.5914,-83.3144,0.0001,-9274516.583747111,4521864.058586606
JNX,2023-02-17 15:00:00+00:00,35.5409,-78.3903,0.05,-8726368.279131953,4237632.41925649
JNX,2023-02-17 16:00:00+00:00,35.5409,-78.3903,0.01,-8726368.279131953,4237632.41925649
JNX,2023-02-17 17:00:00+00:00,35.5409,-78.3903,0.01,-8726368.279131953,4237632.41925649
JOT,2023-02-16 22:00:00+00:00,41.5177,-88.1756,0.01,-9815662.892391374,5089004.81195001
JPX,2023-02-16 23:00:00+00:00,40.9594,-72.2517,0.01,-8043022.452948364,5006355.016252696
JPX,2023-02-17 17:00:00+00:00,40.9594,-72.2517,0.06,-8043022.452948364,5006355.016252696
JPX,2023-02-17 18:00:00+00:00,40.9594,-72.2517,0.02,-8043022.452948364,5006355.016252696
JPX,2023-02-17 20:00:00+00:00,40.9594,-72.2517,0.03,-8043022.452948364,5006355.016252696
JQF,2023-02-17 12:00:00+00:00,35.3878,-80.7091,0.07,-8984495.914383397,4216707.296808872
JRB,2023-02-16 22:00:00+00:00,40.7012,-74.009,0.02,-8238644.1941193845,4968368.131932178
JRB,2023-02-16 23:00:00+00:00,40.7012,-74.009,0.0001,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 01:00:00+00:00,40.7012,-74.009,0.01,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 13:00:00+00:00,40.7012,-74.009,0.0001,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 14:00:00+00:00,40.7012,-74.009,0.01,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 15:00:00+00:00,40.7012,-74.009,0.03,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 16:00:00+00:00,40.7012,-74.009,0.01,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 19:00:00+00:00,40.7012,-74.009,0.01,-8238644.1941193845,4968368.131932178
JRB,2023-02-17 20:00:00+00:00,40.7012,-74.009,0.01,-8238644.1941193845,4968368.131932178
JST,2023-02-17 02:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 09:00:00+00:00,40.3161,-78.8339,0.14,-8775749.60524785,4911983.95667895
JST,2023-02-17 10:00:00+00:00,40.3161,-78.8339,0.04,-8775749.60524785,4911983.95667895
JST,2023-02-17 11:00:00+00:00,40.3161,-78.8339,0.03,-8775749.60524785,4911983.95667895
JST,2023-02-17 12:00:00+00:00,40.3161,-78.8339,0.08,-8775749.60524785,4911983.95667895
JST,2023-02-17 13:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 14:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 15:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 16:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 17:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 19:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 20:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JST,2023-02-17 21:00:00+00:00,40.3161,-78.8339,0.0001,-8775749.60524785,4911983.95667895
JTC,2023-02-17 19:00:00+00:00,34.1294,-109.3109,0.01,-12168433.726154448,4046190.547145301
JXN,2023-02-16 23:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 00:00:00+00:00,42.2598,-84.4594,0.02,-9401977.40070541,5199976.018981019
JXN,2023-02-17 01:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 02:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 03:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 05:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 06:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 09:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 16:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JXN,2023-02-17 17:00:00+00:00,42.2598,-84.4594,0.0001,-9401977.40070541,5199976.018981019
JYM,2023-02-17 00:00:00+00:00,41.9213,-84.5858,0.04,-9416048.18434168,5149197.8460937515
