id,OBS Time,category,Current WX,description_id,geom,Lon,Lat,ptype,Station,color,Time
3434733,2023-02-13 23:33:35Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-106.01235621760922, 35.6006229878769]}",-106.01235621760922,35.6006229878769,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434734,2023-02-13 23:34:10Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-104.73224633175224, 38.876582432511896]}",-104.73224633175224,38.876582432511896,7.0,MPING,#0be3df,2023-02-14 00:00:00+00:00
3434735,2023-02-13 23:34:18Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.2239402, 43.6419384]}",-116.2239402,43.6419384,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434736,2023-02-13 23:34:26Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-106.01234361432803, 35.60052613409512]}",-106.01234361432803,35.60052613409512,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434737,2023-02-13 23:35:39Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-106.5465244860532, 35.083449487303525]}",-106.5465244860532,35.083449487303525,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434738,2023-02-13 23:36:17Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.29227672295075, 47.61203025194437]}",-122.29227672295075,47.61203025194437,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434741,2023-02-13 23:36:36Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.9290566, 47.7760646]}",-121.9290566,47.7760646,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434742,2023-02-13 23:36:37Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-121.90412766886689, 47.771713577390635]}",-121.90412766886689,47.771713577390635,7.0,MPING,#0be3df,2023-02-14 00:00:00+00:00
3434743,2023-02-13 23:37:07Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.13304751210917, 47.63636211799356]}",-122.13304751210917,47.63636211799356,2.0,MPING,#ac6cd9,2023-02-14 00:00:00+00:00
3434744,2023-02-13 23:38:15Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.3294268, 47.6246752]}",-122.3294268,47.6246752,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434745,2023-02-13 23:38:39Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.2627535, 43.6174211]}",-116.2627535,43.6174211,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434746,2023-02-13 23:38:57Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.30731150417326, 47.66218371244788]}",-122.30731150417326,47.66218371244788,2.0,MPING,#ac6cd9,2023-02-14 00:00:00+00:00
3434747,2023-02-13 23:39:29Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.2626384, 43.6174502]}",-116.2626384,43.6174502,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434749,2023-02-13 23:40:32Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.348913, 47.615269]}",-122.348913,47.615269,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434750,2023-02-13 23:40:41Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-122.14143544372853, 47.60118015618267]}",-122.14143544372853,47.60118015618267,8.0,MPING,#42ffca,2023-02-14 00:00:00+00:00
3434752,2023-02-13 23:43:22Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-123.1318698, 45.5415157]}",-123.1318698,45.5415157,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434753,2023-02-13 23:44:06Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-122.02360384004425, 47.698497549529584]}",-122.02360384004425,47.698497549529584,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434754,2023-02-13 23:44:16Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6581873, 42.1750531]}",-122.6581873,42.1750531,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434755,2023-02-13 23:45:22Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-106.54644350648199, 35.08345593597023]}",-106.54644350648199,35.08345593597023,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434757,2023-02-13 23:46:10Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.29937935793072, 47.58819374277542]}",-122.29937935793072,47.58819374277542,7.0,MPING,#0be3df,2023-02-14 00:00:00+00:00
3434758,2023-02-13 23:47:38Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.38597023312224, 47.51789642968012]}",-122.38597023312224,47.51789642968012,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434759,2023-02-13 23:47:41Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.28912025908137, 47.6814905027559]}",-122.28912025908137,47.6814905027559,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434760,2023-02-13 23:50:28Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.26434822304853, 47.68494674887605]}",-122.26434822304853,47.68494674887605,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434761,2023-02-13 23:51:56Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-110.23493556754768, 31.548746378492357]}",-110.23493556754768,31.548746378492357,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434762,2023-02-13 23:52:21Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6582224, 42.1750161]}",-122.6582224,42.1750161,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434763,2023-02-13 23:54:17Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.30335201869622, 47.59980030954795]}",-122.30335201869622,47.59980030954795,2.0,MPING,#ac6cd9,2023-02-14 00:00:00+00:00
3434764,2023-02-13 23:54:26Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-123.84266704922457, 46.18869078503028]}",-123.84266704922457,46.18869078503028,2.0,MPING,#ac6cd9,2023-02-14 00:00:00+00:00
3434765,2023-02-13 23:54:49Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-122.2996053659565, 47.58367186416675]}",-122.2996053659565,47.58367186416675,8.0,MPING,#42ffca,2023-02-14 00:00:00+00:00
3434766,2023-02-13 23:55:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-106.54641803587256, 35.08346057002034]}",-106.54641803587256,35.08346057002034,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434767,2023-02-13 23:56:54Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-121.90444589463385, 47.77179163786638]}",-121.90444589463385,47.77179163786638,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434768,2023-02-13 23:57:05Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.1761821, 47.5359591]}",-122.1761821,47.5359591,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434769,2023-02-13 23:57:58Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.6582857, 42.174997]}",-122.6582857,42.174997,1.0,MPING,#1f48cf,2023-02-14 00:00:00+00:00
3434770,2023-02-13 23:59:16Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.0387972, 47.628562]}",-122.0387972,47.628562,2.0,MPING,#ac6cd9,2023-02-14 00:00:00+00:00
3434771,2023-02-13 23:59:18Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.2913383150243, 47.59550738850033]}",-122.2913383150243,47.59550738850033,6.0,MPING,#169c2f,2023-02-14 00:00:00+00:00
3434773,2023-02-14 00:00:29Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.1572859307026, 47.55363460168946]}",-122.1572859307026,47.55363460168946,7.0,MPING,#0be3df,2023-02-14 00:00:00+00:00
3434774,2023-02-14 00:00:47Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-122.18838711842245, 47.54178968220554]}",-122.18838711842245,47.54178968220554,8.0,MPING,#42ffca,2023-02-14 00:00:00+00:00
3434775,2023-02-14 00:01:06Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.4836085, 48.7387735]}",-122.4836085,48.7387735,2.0,MPING,#ac6cd9,2023-02-14 01:00:00+00:00
3434783,2023-02-14 00:04:53Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.10873758697343, 47.55224449692533]}",-122.10873758697343,47.55224449692533,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434786,2023-02-14 00:06:38Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.2165016, 47.9606577]}",-122.2165016,47.9606577,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434787,2023-02-14 00:06:45Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.5008621, 48.7186555]}",-122.5008621,48.7186555,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434790,2023-02-14 00:09:16Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.464979, 48.7369685]}",-122.464979,48.7369685,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434791,2023-02-14 00:09:47Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-131.7563445354501, 55.491279554854806]}",-131.7563445354501,55.491279554854806,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434792,2023-02-14 00:09:49Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.5008599, 48.7186563]}",-122.5008599,48.7186563,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434793,2023-02-14 00:10:46Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.500861, 48.7186395]}",-122.500861,48.7186395,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434794,2023-02-14 00:11:20Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.5008687, 48.7186395]}",-122.5008687,48.7186395,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434797,2023-02-14 00:12:23Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.9947928, 32.7084468]}",-97.9947928,32.7084468,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434796,2023-02-14 00:12:24Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.40371451724079, 47.50775059689565]}",-117.40371451724079,47.50775059689565,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434795,2023-02-14 00:12:24Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.5008692, 48.7186385]}",-122.5008692,48.7186385,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434798,2023-02-14 00:12:55Z,Rain/Snow,Mixed Ice Pellets and Snow,10,"{'type': 'Point', 'coordinates': [-122.1118670981912, 47.50357912999303]}",-122.1118670981912,47.50357912999303,3.0,MPING,#56419c,2023-02-14 01:00:00+00:00
3434799,2023-02-14 00:14:43Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.10882701159447, 47.552380908607]}",-122.10882701159447,47.552380908607,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434800,2023-02-14 00:14:55Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-135.34114849811377, 57.05430840143733]}",-135.34114849811377,57.05430840143733,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434804,2023-02-14 00:19:14Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.86848008741781, 47.5274795585262]}",-121.86848008741781,47.5274795585262,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434805,2023-02-14 00:19:40Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.40381753083072, 47.50780675564689]}",-117.40381753083072,47.50780675564689,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434806,2023-02-14 00:19:54Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.18149970707427, 47.46575307449578]}",-122.18149970707427,47.46575307449578,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434807,2023-02-14 00:20:17Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.86281693610276, 47.54397975216069]}",-121.86281693610276,47.54397975216069,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434808,2023-02-14 00:20:47Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.18157972802871, 47.46574826930095]}",-122.18157972802871,47.46574826930095,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434810,2023-02-14 00:22:10Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.66204742988933, 45.601501228501526]}",-122.66204742988933,45.601501228501526,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434812,2023-02-14 00:22:57Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.98837312542624, 47.55408926187753]}",-121.98837312542624,47.55408926187753,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434814,2023-02-14 00:28:14Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.1988722, 47.4437359]}",-122.1988722,47.4437359,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434815,2023-02-14 00:30:33Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-124.30593006057198, 43.336595346273754]}",-124.30593006057198,43.336595346273754,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434816,2023-02-14 00:31:58Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.994946, 32.7084607]}",-97.994946,32.7084607,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434820,2023-02-14 00:36:34Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.8983625714871, 47.53379161939726]}",-121.8983625714871,47.53379161939726,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434822,2023-02-14 00:37:26Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-157.8173638, 21.2980668]}",-157.8173638,21.2980668,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434823,2023-02-14 00:38:17Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.40384480578224, 47.50778691768279]}",-117.40384480578224,47.50778691768279,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434824,2023-02-14 00:40:42Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-122.94239225662199, 46.74050047149289]}",-122.94239225662199,46.74050047149289,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434826,2023-02-14 00:44:35Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-121.7667309, 47.4746093]}",-121.7667309,47.4746093,7.0,MPING,#0be3df,2023-02-14 01:00:00+00:00
3434828,2023-02-14 00:50:58Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-113.83408541801742, 45.157412351151144]}",-113.83408541801742,45.157412351151144,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434829,2023-02-14 00:52:36Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.6346981, 48.3647206]}",-122.6346981,48.3647206,2.0,MPING,#ac6cd9,2023-02-14 01:00:00+00:00
3434830,2023-02-14 00:55:29Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.395813, 32.6925035]}",-97.395813,32.6925035,6.0,MPING,#169c2f,2023-02-14 01:00:00+00:00
3434831,2023-02-14 00:55:46Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-116.17796016867848, 43.6096102372218]}",-116.17796016867848,43.6096102372218,1.0,MPING,#1f48cf,2023-02-14 01:00:00+00:00
3434832,2023-02-14 01:04:37Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-106.54642009441058, 35.083447479396646]}",-106.54642009441058,35.083447479396646,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434833,2023-02-14 01:06:40Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.8469668, 47.4672073]}",-123.8469668,47.4672073,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434834,2023-02-14 01:07:20Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-74.1159622371887, 44.31270766076102]}",-74.1159622371887,44.31270766076102,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434835,2023-02-14 01:08:39Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.39499286646169, 47.80772280949719]}",-117.39499286646169,47.80772280949719,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434840,2023-02-14 01:17:41Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.39732611728981, 47.64986698690824]}",-122.39732611728981,47.64986698690824,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434842,2023-02-14 01:19:29Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.29708726794566, 47.66987443912784]}",-122.29708726794566,47.66987443912784,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434843,2023-02-14 01:20:30Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.38952337512393, 47.649788813486396]}",-122.38952337512393,47.649788813486396,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434844,2023-02-14 01:20:35Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-121.15929828478818, 47.22769040018134]}",-121.15929828478818,47.22769040018134,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434845,2023-02-14 01:26:07Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-122.3188302834227, 47.63544835137228]}",-122.3188302834227,47.63544835137228,8.0,MPING,#42ffca,2023-02-14 02:00:00+00:00
3434846,2023-02-14 01:26:17Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-124.057869, 46.5522477]}",-124.057869,46.5522477,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434848,2023-02-14 01:27:44Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.3443985, 47.6177425]}",-122.3443985,47.6177425,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434849,2023-02-14 01:28:46Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-107.826005, 35.1318592]}",-107.826005,35.1318592,7.0,MPING,#0be3df,2023-02-14 02:00:00+00:00
3434850,2023-02-14 01:29:12Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.3421816, 47.6100886]}",-122.3421816,47.6100886,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434851,2023-02-14 01:29:50Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-114.52035331465528, 42.619384187932305]}",-114.52035331465528,42.619384187932305,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434852,2023-02-14 01:31:47Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-117.2956236, 47.856096]}",-117.2956236,47.856096,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434853,2023-02-14 01:32:01Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.10071319977854, 48.54195992326955]}",-122.10071319977854,48.54195992326955,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434854,2023-02-14 01:32:38Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.33402008008919, 47.608963033481785]}",-122.33402008008919,47.608963033481785,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434855,2023-02-14 01:33:03Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.1007229850862, 48.541994978723494]}",-122.1007229850862,48.541994978723494,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434857,2023-02-14 01:33:23Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.29938601322773, 47.58816186540782]}",-122.29938601322773,47.58816186540782,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434858,2023-02-14 01:33:23Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.31044056884346, 47.621059504603885]}",-122.31044056884346,47.621059504603885,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434860,2023-02-14 01:33:45Z,Rain/Snow,Mixed Rain and Ice Pellets,11,"{'type': 'Point', 'coordinates': [-122.3421178, 47.6100835]}",-122.3421178,47.6100835,8.0,MPING,#42ffca,2023-02-14 02:00:00+00:00
3434861,2023-02-14 01:34:55Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.32859406107382, 47.61096003825582]}",-122.32859406107382,47.61096003825582,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434863,2023-02-14 01:36:45Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.29227672295075, 47.61203025194437]}",-122.29227672295075,47.61203025194437,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434865,2023-02-14 01:38:40Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-124.1377953141643, 40.78128112128785]}",-124.1377953141643,40.78128112128785,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434866,2023-02-14 01:39:35Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.30912210406063, 47.58532913264414]}",-122.30912210406063,47.58532913264414,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434867,2023-02-14 01:41:31Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-106.90407782803001, 34.07373370140239]}",-106.90407782803001,34.07373370140239,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434868,2023-02-14 01:41:37Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-123.8425995783171, 46.188698080411626]}",-123.8425995783171,46.188698080411626,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434872,2023-02-14 01:47:28Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.1293854, 47.5798793]}",-122.1293854,47.5798793,2.0,MPING,#ac6cd9,2023-02-14 02:00:00+00:00
3434874,2023-02-14 01:51:31Z,Rain/Snow,Rain,5,"{'type': 'Point', 'coordinates': [-122.31346815048275, 48.44331083100329]}",-122.31346815048275,48.44331083100329,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434875,2023-02-14 01:54:20Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.5072574646483, 48.24425018280522]}",-122.5072574646483,48.24425018280522,7.0,MPING,#0be3df,2023-02-14 02:00:00+00:00
3434876,2023-02-14 01:55:14Z,Rain/Snow,Mixed Rain and Snow,9,"{'type': 'Point', 'coordinates': [-122.4337404241468, 45.52025626697442]}",-122.4337404241468,45.52025626697442,7.0,MPING,#0be3df,2023-02-14 02:00:00+00:00
3434877,2023-02-14 01:55:25Z,Rain/Snow,Snow and/or Graupel,8,"{'type': 'Point', 'coordinates': [-122.50723501262028, 48.24426566406882]}",-122.50723501262028,48.24426566406882,1.0,MPING,#1f48cf,2023-02-14 02:00:00+00:00
3434878,2023-02-14 01:59:53Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-122.1762188, 47.5359899]}",-122.1762188,47.5359899,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434879,2023-02-14 02:00:07Z,Rain/Snow,Rain,3,"{'type': 'Point', 'coordinates': [-97.0803286, 32.944458]}",-97.0803286,32.944458,6.0,MPING,#169c2f,2023-02-14 02:00:00+00:00
3434881,2023-02-14 02:06:06Z,Rain/Snow,Ice Pellets/Sleet,7,"{'type': 'Point', 'coordinates': [-122.18683451978816, 47.53088869487919]}",-122.18683451978816,47.53088869487919,2.0,MPING,#ac6cd9,2023-02-14 03:00:00+00:00
