,Station,OBS Time,Lat,Lon,Current WX,Temperature (F),Wind (mph),peak_wind_gust,Real Feel Temperature,1 Hour Precipitation,WX Code,ptype,color,Time,Max Gust (mph),id,category,description_id,geom,x,y
2605,MPING,2023-02-17 18:48:26Z,40.98354275535053,-72.36303619869977,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440879.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.36303619869977, 40.98354275535053]}",-8055416.341894481,5009914.526986085
2606,MPING,2023-02-17 18:49:19Z,44.43285841437259,-74.25133576976722,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440881.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-74.25133576976722, 44.43285841437259]}",-8265620.888610866,5532674.208514973
2607,MPING,2023-02-17 18:49:49Z,41.3618672,-72.8555317,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440882.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.8555317, 41.3618672]}",-8110240.6903172005,5065864.41016165
2608,MPING,2023-02-17 18:50:42Z,36.7647427,-76.2022988,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440883.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.2022988, 36.7647427]}",-8482801.099692881,4406365.488020039
2609,MPING,2023-02-17 18:50:58Z,41.3033329,-72.9334466,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440884.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.9334466, 41.3033329]}",-8118914.137310409,5057186.677956628
2610,MPING,2023-02-17 18:51:24Z,43.45450014411847,-76.5392940713326,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440885.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-76.5392940713326, 43.45450014411847]}",-8520315.24169737,5381409.271876459
2611,MPING,2023-02-17 18:51:55Z,40.613389121387826,-79.93237953825718,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440886.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-79.93237953825718, 40.613389121387826]}",-8898031.78809347,4955482.810554524
2612,MPING,2023-02-17 18:53:12Z,40.8533041,-73.3312202,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440887.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-73.3312202, 40.8533041]}",-8163194.091913417,4990728.071803505
2613,MPING,2023-02-17 18:53:58Z,36.1770386,-86.7841114,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440888.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.7841114, 36.1770386]}",-9660763.089994727,4325009.033987417
2614,MPING,2023-02-17 18:54:36Z,40.33225787422064,-80.16861518108945,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440889.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.16861518108945, 40.33225787422064]}",-8924329.419560779,4914343.213496634
2615,MPING,2023-02-17 18:55:04Z,39.97749185739884,-86.00311365720725,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440892.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.00311365720725, 39.97749185739884]}",-9573822.818956343,4862671.99644396
2616,MPING,2023-02-17 18:55:20Z,45.9912276,-68.4489364,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440893.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-68.4489364, 45.9912276]}",-7619700.745389168,5778943.548431498
2617,MPING,2023-02-17 18:56:12Z,39.62281993593985,-84.37881276019326,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440894.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.37881276019326, 39.62281993593985]}",-9393006.470205687,4811281.934645233
2618,MPING,2023-02-17 18:56:28Z,41.03829233701214,-80.66930106325248,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440895.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.66930106325248, 41.03829233701214]}",-8980065.517010547,5017991.416557888
2619,MPING,2023-02-17 18:57:41Z,39.989325,-74.162414,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440896.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-74.162414, 39.989325]}",-8255722.162479943,4864391.138832845
2620,MPING,2023-02-17 18:57:46Z,35.979304,-79.2717251,Rain,,,,,,,6.0,#169c2f,2023-02-17 19:00:00+00:00,,3440897.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-79.2717251, 35.979304]}",-8824488.072436364,4297774.00790918
2621,MPING,2023-02-17 18:58:22Z,42.02407664129226,-85.76224441332418,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 19:00:00+00:00,,3440898.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.76224441332418, 42.02407664129226]}",-9547009.37737952,5164586.690726548
2622,MPING,2023-02-17 19:02:14Z,41.0034797,-75.1652339,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440899.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-75.1652339, 41.0034797]}",-8367355.563105305,5012854.932352261
2623,MPING,2023-02-17 19:02:33Z,42.87457932481688,-76.11026816095111,Mixed Freezing Rain and Ice Pellets,,,,,,,5.0,#8502b5,2023-02-17 20:00:00+00:00,,3440900.0,Rain/Snow,48.0,"{'type': 'Point', 'coordinates': [-76.11026816095111, 42.87457932481688]}",-8472556.29581658,5292900.983941569
2624,MPING,2023-02-17 19:03:09Z,40.429929066487055,-79.81120334014278,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440901.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-79.81120334014278, 40.429929066487055]}",-8884542.51542311,4928616.505466366
2625,MPING,2023-02-17 19:03:25Z,39.2827094888136,-84.13317761029344,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440902.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.13317761029344, 39.2827094888136]}",-9365662.490397912,4762248.565657476
2626,MPING,2023-02-17 19:03:41Z,36.8551938,-86.8977441,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440903.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.8977441, 36.8551938]}",-9673412.624296192,4418941.844840012
2627,MPING,2023-02-17 19:03:50Z,47.40084906113122,-121.40742947358768,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440904.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-121.40742947358768, 47.40084906113122]}",-13515013.227520054,6007750.052694607
2628,MPING,2023-02-17 19:05:06Z,35.206184,-85.373527,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440905.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.373527, 35.206184]}",-9503737.552865792,4191936.147466208
2629,MPING,2023-02-17 19:05:08Z,35.77616172846025,-86.89606466338681,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440906.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.89606466338681, 35.77616172846025]}",-9673225.670267593,4269865.121460129
2630,MPING,2023-02-17 19:05:44Z,32.1432031,-80.7625787,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440907.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-80.7625787, 32.1432031]}",-8990449.136035683,3782122.973077255
2631,MPING,2023-02-17 19:05:52Z,38.1463438753556,-85.76653067488587,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440908.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.76653067488587, 38.1463438753556]}",-9547486.521833973,4600119.971765039
2632,MPING,2023-02-17 19:06:12Z,39.9545733,-86.0309492,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440909.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.0309492, 39.9545733]}",-9576921.457405986,4859343.189434087
2633,MPING,2023-02-17 19:07:14Z,35.182359,-85.344132,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440911.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.344132, 35.182359]}",-9500465.316433923,4188690.70117864
2634,MPING,2023-02-17 19:07:14Z,41.7171223,-85.9541727,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440910.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.9541727, 41.7171223]}",-9568374.736521097,5118699.471698551
2635,MPING,2023-02-17 19:07:35Z,39.8663561119247,-86.08698741999576,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440912.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.08698741999576, 39.8663561119247]}",-9583159.603520876,4846540.476945675
2636,MPING,2023-02-17 19:08:25Z,44.180131768849144,-71.7498280015511,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440913.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-71.7498280015511, 44.180131768849144]}",-7987154.317637629,5493360.437123127
2637,MPING,2023-02-17 19:09:02Z,37.83790555786153,-77.0314099454107,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440915.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-77.0314099454107, 37.83790555786153]}",-8575097.330211028,4556552.543434346
2638,MPING,2023-02-17 19:09:14Z,44.18013088579652,-71.74973901201287,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440916.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-71.74973901201287, 44.18013088579652]}",-7987144.411367548,5493360.300051874
2639,MPING,2023-02-17 19:09:20Z,41.63065690561327,-83.44097592369481,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440917.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-83.44097592369481, 41.63065690561327]}",-9288606.951119505,5105813.202629806
2640,MPING,2023-02-17 19:09:32Z,42.544429,-70.941642,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440918.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-70.941642, 42.544429]}",-7897187.4634787105,5242884.382320277
2641,MPING,2023-02-17 19:10:30Z,40.189157639690634,-75.92666504733964,Ice Pellets/Sleet,,,,,,,2.0,#ac6cd9,2023-02-17 20:00:00+00:00,,3440919.0,Rain/Snow,7.0,"{'type': 'Point', 'coordinates': [-75.92666504733964, 40.189157639690634]}",-8452117.690701291,4893468.346538712
2642,MPING,2023-02-17 19:12:23Z,35.173292,-85.326597,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440921.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.326597, 35.173292]}",-9498513.329162864,4187455.842564808
2643,MPING,2023-02-17 19:12:26Z,41.956262,-78.6712769,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440922.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-78.6712769, 41.956262]}",-8757646.484564625,5154429.953748435
2644,MPING,2023-02-17 19:13:02Z,41.9562527,-78.6712648,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440923.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-78.6712648, 41.9562527]}",-8757645.137598787,5154428.561610111
2645,MPING,2023-02-17 19:14:49Z,43.291732125491926,-76.8992185005418,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440924.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-76.8992185005418, 43.291732125491926]}",-8560381.845880996,5356482.397226091
2646,MPING,2023-02-17 19:15:07Z,39.694191353011085,-74.25458474530402,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440926.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-74.25458474530402, 39.694191353011085]}",-8265982.562913222,4821602.00689999
2647,MPING,2023-02-17 19:15:11Z,38.0699953,-87.5034362,Mixed Ice Pellets and Snow,,,,,,,3.0,#56419c,2023-02-17 20:00:00+00:00,,3440927.0,Rain/Snow,10.0,"{'type': 'Point', 'coordinates': [-87.5034362, 38.0699953]}",-9740837.9604457,4589318.525517333
2648,MPING,2023-02-17 19:16:04Z,40.51093198828466,-80.2203105390819,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440928.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.2203105390819, 40.51093198828466]}",-8930084.120488875,4940469.692612429
2649,MPING,2023-02-17 19:18:07Z,38.4056949,-82.4037006,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440929.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.4037006, 38.4056949]}",-9173137.990273371,4636896.489286273
2650,MPING,2023-02-17 19:19:18Z,43.443821,-81.21988,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440930.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-81.21988, 43.443821]}",-9041355.683890784,5379771.776476212
2651,MPING,2023-02-17 19:20:48Z,55.49128282354758,-131.7564104219263,Mixed Rain and Snow,,,,,,,7.0,#0be3df,2023-02-17 20:00:00+00:00,,3440931.0,Rain/Snow,9.0,"{'type': 'Point', 'coordinates': [-131.7564104219263, 55.49128282354758]}",-14667056.516918398,7457803.887757818
2652,MPING,2023-02-17 19:21:13Z,40.276473,-80.030937,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440933.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.030937, 40.276473]}",-8909003.154548557,4906200.295471366
2653,MPING,2023-02-17 19:23:14Z,44.63647286752665,-73.09870873922978,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440934.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-73.09870873922978, 44.63647286752665]}",-8137311.034496875,5564471.988594633
2654,MPING,2023-02-17 19:24:26Z,37.73014743350249,-82.75539209142583,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440935.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.75539209142583, 37.73014743350249]}",-9212288.108015222,4541374.52115141
2655,MPING,2023-02-17 19:24:59Z,39.409120876365144,-84.59238651445622,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440936.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.59238651445622, 39.409120876365144]}",-9416781.391777048,4780445.214600137
2656,MPING,2023-02-17 19:25:15Z,40.59585821664252,-80.13656266518201,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440937.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.13656266518201, 40.59585821664252]}",-8920761.34981132,4952912.363882638
2657,MPING,2023-02-17 19:25:44Z,39.90327372711432,-85.98199238711295,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440938.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.98199238711295, 39.90327372711432]}",-9571471.609924538,4851896.220667559
2658,MPING,2023-02-17 19:26:33Z,39.60141659761888,-86.12194212213195,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440939.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.12194212213195, 39.60141659761888]}",-9587050.743163507,4808189.157470877
2659,MPING,2023-02-17 19:26:35Z,37.74362924088367,-87.05928012937501,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440940.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-87.05928012937501, 37.74362924088367]}",-9691394.732830986,4543272.259726216
2660,MPING,2023-02-17 19:27:30Z,40.59032465804437,-74.41608977272998,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440941.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-74.41608977272998, 40.59032465804437]}",-8283961.220326834,4952101.152830652
2661,MPING,2023-02-17 19:28:16Z,34.993815,-85.245193,Mixed Ice Pellets and Snow,,,,,,,3.0,#56419c,2023-02-17 20:00:00+00:00,,3440942.0,Rain/Snow,10.0,"{'type': 'Point', 'coordinates': [-85.245193, 34.993815]}",-9489451.477334328,4163040.6590322927
2662,MPING,2023-02-17 19:32:03Z,41.496064120346894,-71.31097157434469,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440947.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-71.31097157434469, 41.496064120346894]}",-7938301.0436296575,5085788.665698255
2663,MPING,2023-02-17 19:32:42Z,35.691027785684625,-82.55267190754651,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440948.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.55267190754651, 35.691027785684625]}",-9189721.400372257,4258190.133750742
2664,MPING,2023-02-17 19:33:02Z,20.6879415,-156.436434,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440949.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-156.436434, 20.6879415]}",-17414424.174395546,2354707.6054869634
2665,MPING,2023-02-17 19:36:21Z,39.14515736050824,-86.33709331051105,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440951.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.33709331051105, 39.14515736050824]}",-9611001.263897438,4742485.499135951
2666,MPING,2023-02-17 19:36:27Z,37.500418,-87.1202391,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440952.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-87.1202391, 37.500418]}",-9698180.654400242,4509090.044972387
2667,MPING,2023-02-17 19:37:11Z,42.4038682,-71.0273258,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440953.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-71.0273258, 42.4038682]}",-7906725.740463942,5221670.245548109
2668,MPING,2023-02-17 19:38:00Z,42.820249771049205,-73.02007760782378,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440954.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-73.02007760782378, 42.820249771049205]}",-8128557.8569882605,5284651.927448046
2669,MPING,2023-02-17 19:38:16Z,39.56236499831039,-84.26487109631697,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440955.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.26487109631697, 39.56236499831039]}",-9380322.54220284,4802548.672726312
2670,MPING,2023-02-17 19:38:44Z,35.172884,-85.330121,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440956.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.330121, 35.172884]}",-9498905.61904842,4187400.2792082294
2671,MPING,2023-02-17 19:38:46Z,35.0411003,-84.2270711,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440957.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.2270711, 35.0411003]}",-9376114.665860849,4169467.9143317
2672,MPING,2023-02-17 19:39:04Z,42.0515138,-72.6228067,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440958.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.6228067, 42.0515138]}",-8084333.861822336,5168699.087603668
2673,MPING,2023-02-17 19:39:36Z,40.834677394219604,-77.79984711384243,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440959.0,Rain/Snow,5.0,"{'type': 'Point', 'coordinates': [-77.79984711384243, 40.834677394219604]}",-8660639.364507474,4987987.114488353
2674,MPING,2023-02-17 19:39:43Z,42.0514936,-72.6227186,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440960.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.6227186, 42.0514936]}",-8084324.0545751965,5168696.059289347
2675,MPING,2023-02-17 19:39:45Z,45.9912277,-68.4489298,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440961.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-68.4489298, 45.9912277]}",-7619700.010680529,5778943.564454027
2676,MPING,2023-02-17 19:40:08Z,20.6879456,-156.4364263,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440962.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-156.4364263, 20.6879456]}",-17414423.31723547,2354708.0933554186
2677,MPING,2023-02-17 19:40:18Z,42.0514852,-72.622749,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440963.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-72.622749, 42.0514852]}",-8084327.438687718,5168694.799990607
2678,MPING,2023-02-17 19:40:52Z,42.19739362135734,-71.21443527757303,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440964.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-71.21443527757303, 42.19739362135734]}",-7927554.672229967,5190594.0665614605
2679,MPING,2023-02-17 19:41:38Z,37.752382,-84.733948,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440965.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.733948, 37.752382]}",-9432539.94426372,4544504.508719024
2680,MPING,2023-02-17 19:41:45Z,38.3302987,-86.2368667,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440966.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-86.2368667, 38.3302987]}",-9599844.08865141,4626191.595511693
2681,MPING,2023-02-17 19:42:02Z,39.8550096096547,-84.32024384848012,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440967.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-84.32024384848012, 39.8550096096547]}",-9386486.608777465,4844894.986588889
2682,MPING,2023-02-17 19:44:11Z,41.31624361643315,-82.60165038457848,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440969.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.60165038457848, 41.31624361643315]}",-9195173.659495285,5059100.026510577
2683,MPING,2023-02-17 19:45:19Z,38.055965,-87.54434,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440970.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-87.54434, 38.055965]}",-9745391.350633211,4587334.80986279
2684,MPING,2023-02-17 19:46:10Z,42.8579876,-80.7064792,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440971.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-80.7064792, 42.8579876]}",-8984204.168261927,5290381.031519074
2685,MPING,2023-02-17 19:47:16Z,35.75091254287451,-82.56714064222786,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440972.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.56714064222786, 35.75091254287451]}",-9191332.052549409,4266401.229291662
2686,MPING,2023-02-17 19:47:24Z,40.2399686,-82.8585151,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440973.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.8585151, 40.2399686]}",-9223767.70881877,4900875.38433307
2687,MPING,2023-02-17 19:48:33Z,35.91308,-82.465384,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440974.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-82.465384, 35.91308]}",-9180004.55495177,4288667.895821699
2688,MPING,2023-02-17 19:48:45Z,42.9642814,-85.6734532,Snow and/or Graupel,,,,,,,1.0,#1f48cf,2023-02-17 20:00:00+00:00,,3440975.0,Rain/Snow,8.0,"{'type': 'Point', 'coordinates': [-85.6734532, 42.9642814]}",-9537125.184725353,5306536.691135473
2689,MPING,2023-02-17 19:50:22Z,35.99443318525421,-78.89898467873735,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440976.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-78.89898467873735, 35.99443318525421]}",-8782994.798543334,4299855.413953255
2690,MPING,2023-02-17 19:52:29Z,38.53956690660225,-76.14377357850529,Rain,,,,,,,6.0,#169c2f,2023-02-17 20:00:00+00:00,,3440978.0,Rain/Snow,3.0,"{'type': 'Point', 'coordinates': [-76.14377357850529, 38.53956690660225]}",-8476286.101837527,4655931.446370346
